,Dates,PX_OPEN,PX_LAST,PX_LOW,PX_HIGH,PX_VOLUME,PE_RATIO,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,PX_TO_TANG_BV_PER_SH,PX_TO_EBITDA,PX_TO_FREE_CASH_FLOW
1300,1300,186.02,184.92,184.45,186.33,10965061,27.1604,6.9137,12.0464,9.3139,20.9595,28.6536
1301,1301,184.34,185.74,183.71,186.81,16398937,27.2808,6.9443,12.0998,9.3552,21.0524,28.7807
1302,1302,186.54,187.67,185.25,188,13736866,27.5643,7.0165,12.2256,9.4524,21.2712,29.0798
1303,1303,187.87,191.78,187.48,192.72,30782631,28.1679,7.1701,12.4933,9.6594,21.737,29.7166
1304,1304,193.065,193.99,192.07,194.549,17307245,28.4925,7.2528,12.6373,9.7707,21.9875,30.059
1305,1305,191.84,193.28,191.47,193.98,18939795,28.3883,7.2262,12.591,9.7349,21.9071,29.949
1306,1306,194.3,192.94,192.62,195,15544294,28.3383,7.2135,12.5689,9.7178,21.8685,29.8963
1307,1307,191.025,191.34,189.11,192.53,22558920,28.1033,7.1537,12.4646,9.6372,21.6872,29.6484
1308,1308,190.75,188.18,186.77,190.97,21503171,27.6392,7.0355,12.2588,9.4781,21.329,29.1588
1309,1309,187.53,189.1,186.43,189.475,12677092,27.7743,7.0699,12.3187,9.5244,21.4333,29.3013
1310,1310,188.81,191.54,188.8,192.6,12928907,28.1327,7.1612,12.4777,9.6473,21.7098,29.6794
1311,1311,192.17,192.4,191.56,193.28,11562704,28.259,7.1933,12.5337,9.6906,21.8073,29.8127
1312,1312,192.74,192.41,191.91,194.5,15853821,28.2605,7.1937,12.5343,9.6911,21.8084,29.8142
1313,1313,193.1,196.81,192.91,197.28,19120866,28.9067,7.3582,12.821,9.9127,22.3072,30.496
1314,1314,195.79,195.85,194.64,197.07,21860931,28.7657,7.3223,12.7584,9.8644,22.1983,30.3473
1315,1315,194.8,198.31,194.13,199.58,16826023,29.127,7.4143,12.9187,9.9883,22.4772,30.7284
1316,1316,196.235,197.49,193.79,197.96,19993996,29.0066,7.3836,12.8653,9.947,22.3842,30.6014
1317,1317,199.1,202,198.805,203.55,28230933,29.669,7.5522,13.1591,10.1741,22.8954,31.3002
1318,1318,202.76,201.5,200.09,203.39,19045717,29.5956,7.5335,13.1265,10.149,22.8387,31.2227
1319,1319,201.16,201.74,199.31,202.24,17420188,29.6308,7.5425,13.1421,10.1611,22.8659,31.259900000000002
1320,1320,200,196.35,193.11,200,25275137,28.839199999999998,7.341,12.791,9.8896,22.255,30.4247
1321,1321,197.6,199,196.23,199.1,17897576,29.2284,7.4401,12.9636,10.023,22.5554,30.8354
1322,1322,199.18,195.84,195.8,200.75,18734408,28.7643,7.3219,12.7578,9.8639,22.1972,30.3457
1323,1323,195.18,196.23,193.26,197.34,18172439,28.8215,7.3365,12.7832,9.8835,22.2414,30.4061
1324,1324,197.32,194.32,193.955,197.6,15811602,26.8827,7.0769,11.6312,9.4344,20.5924,31.938
1325,1325,193.37,197.36,192.22,197.45,13961578,27.3032,7.1876,11.8132,9.582,20.9146,32.4376
1326,1326,194.55,192.73,192.52,195.4,13489514,26.6627,7.019,11.536,9.3572,20.4239,31.6767
1327,1327,194.74,198.45,194.03,198.65,19684193,27.454,7.2273,11.8784,9.6349,21.0301,32.6168
1328,1328,198.45,203.23,197.7,203.64,19740131,28.1153,7.4014,12.1645,9.867,21.5366,33.4024
1329,1329,204.93,204.74,202.12,205.8,18149437,28.3242,7.4564,12.2549,9.9403,21.6966,33.6506
1330,1330,204.5,203.54,202.26,204.91,13190067,28.1582,7.4127,12.1831,9.882,21.5695,33.4534
1331,1331,202.22,202.54,201.75,204.5,12927377,28.0198,7.3763,12.1232,9.8335,21.4635,33.289
1332,1332,203.43,206.92,203.19,207.08,15454706,28.6258,7.5358,12.3854,10.0461,21.927599999999998,34.0089
1333,1333,207.81,207.32,206.45,208.43,11503401,28.6811,7.5504,12.4093,10.0655,21.97,34.0746
1334,1334,207.5,207.23,206.84,208.72,11078209,28.6687,7.5471,12.4039,10.0612,21.9605,34.0599
1335,1335,204.9,209.99,204.84,210.46,15349892,29.0505,7.6476,12.5691,10.1952,22.253,34.5135
1336,1336,209.82,209.36,208.44,210.99,15334907,28.9633,7.6246,12.5314,10.1646,22.1862,34.4099
1337,1337,208.77,208.09,207.76,209.99,11350429,28.7876,7.5784,12.455400000000001,10.1029,22.0516,34.2012
1338,1338,208.85,209.94,208.5,211.5,16241508,29.0436,7.6458,12.5662,10.1927,22.2477,34.5053
1339,1339,210.58,210.91,208.8,211.62,16731969,29.1778,7.6811,12.6242,10.2398,22.3505,34.6647
1340,1340,215.11,214.67,212.6,216.2,28468681,29.6979,7.818,12.8493,10.4224,22.7489,35.2827
1341,1341,215.715,217.5,214.27,218.62,64618763,30.0894,7.9211,13.0187,10.5598,23.0488,35.7478
1342,1342,174.89,176.26,173.75,180.13,169803668,24.3842,6.4192,10.5502,8.5575,18.6786,28.9697
1343,1343,179.87,174.89,173,179.93,60073749,24.1947,6.3693,10.4682,8.491,18.5334,28.7445
1344,1344,175.3,171.06,166.56,175.3,65280787,23.6648,6.2298,10.239,8.3051,18.1275,28.115
1345,1345,170.67,172.58,170,174.24,40356471,23.8751,6.2852,10.3299,8.3789,18.2886,28.3649
1346,1346,173.93,171.65,170.9,175.08,34042109,23.7464,6.2513,10.2743,8.3337,18.19,28.212
1347,1347,170.68,176.37,170.27,176.79,32399954,24.3994,6.4232,10.556799999999999,8.562899999999999,18.6902,28.9878
1348,1348,177.69,177.78,176.15,178.85,24763434,24.5945,6.4745,10.6412,8.6313,18.8396,29.2195
1349,1349,178.97,185.69,178.38,185.79,49716192,25.6888,6.7626,11.1146,9.0154,19.6779,30.5196
1350,1350,186.5,183.81,183.72,188.3,33398562,25.4287,6.6941,11.0021,8.9241,19.4786,30.2106
1351,1351,184.75,185.18,183.76,186.85,22205230,25.6182,6.744,11.0841,8.9906,19.6238,30.4358
1352,1352,185.849,183.09,182.48,186.57,19732120,25.3291,6.6679,10.959,8.8891,19.4023,30.0923
1353,1353,182.04,180.26,179.42,182.1,21500410,24.9376,6.5649,10.7896,8.7517,19.1024,29.6271
1354,1354,180.1,180.05,178.9,182.61,17423264,24.9085,6.5572,10.7771,8.7416,19.0802,29.5926
1355,1355,180.71,181.11,178.62,181.99,19101995,25.0552,6.5958,10.8405,8.793,19.1925,29.7668
1356,1356,179.34,179.53,174.78,180.87,33020231,24.8366,6.5383,10.7459,8.7163,19.0251,29.5071
1357,1357,180.42,174.7,174.01,180.5,31351784,24.1684,6.3624,10.4568,8.4818,18.5132,28.7133
1358,1358,174.5,173.8,172.04,176.22,24893176,24.0439,6.3296,10.403,8.4381,18.4179,28.5654
1359,1359,174.04,172.5,170.91,174.57,21518006,23.864,6.2822,10.3251,8.375,18.2801,28.3517
1360,1360,172.81,172.62,171.39,174.17,19578514,23.8806,6.2866,10.3323,8.3808,18.2928,28.3714
1361,1361,172.21,173.64,172.13,174.24,16894083,24.0217,6.3238,10.3934,8.4303,18.4009,28.5391
1362,1362,173.09,172.9,172.83,175.55,18053567,23.9194,6.2968,10.3491,8.3944,18.3225,28.4175
1363,1363,173.7,174.645,172.92,174.82,14631556,24.1608,6.3604,10.4535,8.4791,18.5074,28.7043
1364,1364,175.99,177.46,175.79,178.67,17921935,24.5502,6.4629,10.622,8.6158,18.8057,29.1669
1365,1365,178.1,176.26,175.83,178.24,15910675,24.3842,6.4192,10.5502,8.5575,18.6786,28.9697
1366,1366,176.295,175.9,174.75,176.79,18678301,24.3344,6.4061,10.5287,8.5401,18.6404,28.9105
1367,1367,175.9,177.64,175.7,179.79,24216532,24.5751,6.4694,10.6328,8.6245,18.8248,29.1965
1368,1368,177.15,175.73,174.982,177.62,18065159,24.3109,6.3999,10.5185,8.5318,18.6224,28.8826
1369,1369,173.5,171.16,168.8,173.89,29808971,23.6787,6.2334,10.2449,8.3099,18.1381,28.1315
1370,1370,169.49,167.18,166.67,171.125,31226744,23.1281,6.0885,10.0067,8.1167,17.7163,27.4773
1371,1371,166.98,162.53,160,166.98,41514834,22.4848,5.9192,9.7284,7.8909,17.2236,26.7131
1372,1372,160.31,163.04,160.16,164.627,24300600,22.5553,5.9376999999999995,9.7589,7.9157,17.2776,26.7969
1373,1373,163.51,164.18,162.16,165.01,20197680,22.713,5.9792,9.8271,7.9711,17.3984,26.9843
1374,1374,163.94,165.94,163.72,167.19,20457088,22.9565,6.0433,9.9325,8.0565,17.5849,27.2735
1375,1375,163.25,162,161.8,164.49,24078118,22.4114,5.8999,9.6967,7.8652,17.1674,26.626
1376,1376,162,161.36,160.86,163.32,25453775,22.3229,5.8765,9.6584,7.8341,17.0996,26.5208
1377,1377,161.715,162.32,160.34,162.84,21770405,22.4557,5.9115,9.7158,7.8807,17.2013,26.6786
1378,1378,161.92,160.58,159.77,162.06,21005321,22.215,5.8481,9.6117,7.7963000000000005,17.0169,26.3926
1379,1379,159.39,160.3,158.866,161.764,22465236,22.1763,5.8379,9.594899999999999,7.7827,16.9872,26.3465
1380,1380,160.08,163.06,159.48,163.44,19628996,22.5581,5.9385,9.7601,7.9167,17.2797,26.8002
1381,1381,164.5,166.02,164.472,166.45,18936038,22.9676,6.0463,9.9373,8.0604,17.5934,27.2867
1382,1382,166.64,162.93,162.81,167.25,45994800,22.5401,5.9337,9.7523,7.9104,17.266,26.7788
1383,1383,161.03,165.41,160.88,165.7,19222775,22.8832,6.024,9.9008,8.0308,17.5288,27.1864
1384,1384,161.99,164.91,161.15,165.59,27622806,22.814,6.0058,9.8708,8.0065,17.4758,27.1042
1385,1385,164.3,166.95,164.21,169.3,25252231,23.0962,6.0801,9.9929,8.1055,17.692,27.4395
1386,1386,167.55,168.84,167.21,171.77,27266856,23.3577,6.149,10.1061,8.1973,17.8922,27.7502
1387,1387,168.33,164.46,162.56,168.79,34265638,22.229,5.881,9.1834,7.7986,16.7918,27.3282
1388,1388,163.03,162.44,161.26,165.88,26407677,21.956,5.8088,9.0706,7.7028,16.5856,26.9926
1389,1389,161.58,159.33,158.67,162.28,36030977,21.5356,5.6975999999999996,8.897,7.5553,16.268,26.4758
1390,1390,160,162.43,159.53,163.66,23109456,21.9546,5.8084,9.0701,7.7023,16.584600000000002,26.9909
1391,1391,161.46,158.85,157.35,161.46,25739635,21.4707,5.6804,8.8702,7.5326,16.219,26.396
1392,1392,159.21,157.33,156.2,160.9,25744047,21.2653,5.6261,8.7853,7.4605,16.0638,26.1435
1393,1393,155.54,157.25,154.39,158.34,24045968,21.2545,5.6232,8.7808,7.4567,16.0557,26.1302
1394,1394,157.69,157.9,157.42,160.59,18844425,21.3423,5.6464,8.8171,7.4875,16.122,26.2382
1395,1395,156.82,151.38,151.31,157.69,30609970,20.461,5.4133,8.453,7.1784,15.4563,25.1547
1396,1396,150.13,153.35,149.16,154.81,35338901,20.7273,5.4837,8.563,7.2718,15.6575,25.4821
1397,1397,156.73,153.74,151.3,156.89,25293492,20.78,5.4977,8.5848,7.2903,15.6973,25.5469
1398,1398,153.32,153.52,152.55,155.57,15433521,20.7503,5.4898,8.5725,7.2798,15.6748,25.5104
1399,1399,155.4,158.78,155.01,159.46,19180095,21.4613,5.6779,8.8662,7.5293,16.2119,26.3844
1400,1400,159.56,159.42,157.95,160.49,17592003,21.5478,5.7008,8.902,7.5596,16.2772,26.4908
1401,1401,158.51,154.92,153.28,158.66,21675084,20.9395,5.5399,8.6507,7.3462,15.8178,25.743
1402,1402,155.86,154.05,153.55,157.35,19761347,20.8219,5.5088,8.6021,7.305,15.7289,25.5984
1403,1403,154.76,154.78,154.46,157.34,15424658,20.9206,5.5349,8.642900000000001,7.3396,15.8035,25.7197
1404,1404,151.22,154.39,150.85,154.77,19095032,20.8679,5.5209,8.6211,7.3211,15.7636,25.6549
1405,1405,154.28,146.04,145.6,154.65,27744597,19.7393,5.2223,8.1548,6.9251000000000005,14.9111,24.2674
1406,1406,147.73,150.95,147,152.21,22105696,20.4029,5.3979,8.429,7.158,15.4124,25.0833
1407,1407,145.82,145.37,143.8,149,31303341,19.6487,5.1984,8.1174,6.8934,14.8427,24.1561
1408,1408,148.5,142.09,139.03,148.83,31336784,19.2054,5.0811,7.9343,6.7378,14.5078,23.611
1409,1409,139.935,146.22,139.742,146.64,50528278,19.7636,5.2288,8.1649,6.9337,14.9295,24.2973
1410,1410,155,151.79,148.96,156.4,60101251,20.5165,5.428,8.4759,7.1978,15.4982,25.2229
1411,1411,151.52,151.75,149.35,152.75,25640786,20.5111,5.4265,8.473700000000001,7.1959,15.4941,25.2162
1412,1412,151.8,150.35,148.96,154.13,24708695,20.3218,5.3765,8.3955,7.1295,15.3512,24.9836
1413,1413,150.1,148.68,147.44,150.19,15969849,20.0961,5.3167,8.3023,7.0503,15.1806,24.7061
1414,1414,149.31,149.94,148,150.97,16667124,20.2664,5.3618,8.3726,7.1101,15.3093,24.9155
1415,1415,151.57,151.53,149.83,153.01,21877372,20.4813,5.4187,8.4614,7.1855,15.4716,25.1797
1416,1416,150.49,147.87,146.74,150.94,24145814,19.9866,5.2878,8.257,7.0119,15.0979,24.5715
1417,1417,146.75,144.96,144.07,147.76,17326898,19.5933,5.1837,8.0945,6.8739,14.8008,24.0879
1418,1418,144.48,141.55,140.49,145.04,18542123,19.1324,5.0618,7.9041,6.7122,14.4526,23.5213
1419,1419,142,142.16,141.62,144.88,15141710,19.2148,5.0836,7.9382,6.7411,14.5149,23.622700000000002
1420,1420,143.7,144.22,141.55,145.58,22068384,19.4933,5.1573,8.0532,6.8388,14.7253,23.965
1421,1421,142.33,143.85,140.83,144.84,30320280,19.4433,5.144,8.0326,6.8213,14.6875,23.9035
1422,1422,141.07,139.53,137.77,141.77,37250560,18.8594,4.9895,7.7913,6.6164,14.2464,23.1856
1423,1423,137.61,131.55,131.21,137.75,44362729,17.7808,4.7042,7.3457,6.2379999999999995,13.4316,21.8596
1424,1424,127.03,132.43,126.85,134.159,41939475,17.8997,4.7356,7.3949,6.2798,13.5215,22.0058
1425,1425,134.4,134.82,134.13,137.19,25469735,18.2227,4.8211,7.5283,6.3931000000000004,13.7655,22.403
1426,1426,133.65,131.73,131.255,134.5,11886128,17.8051,4.7106,7.3558,6.2466,13.45,21.889499999999998
1427,1427,133,136.38,132.78,137,24263640,18.4336,4.8769,7.6154,6.4671,13.9248,22.6622
1428,1428,135.75,135,133.71,136.613,20750318,18.2471,4.8275,7.5384,6.4016,13.7839,22.4329
1429,1429,136.28,136.76,131.85,136.79,29847505,18.485,4.8905,7.6367,6.4851,13.9636,22.7253
1430,1430,135.92,138.68,135.66,139.99,24238713,18.7445,4.9591,7.7439,6.5761,14.1596,23.0444
1431,1431,138.26,140.61,137.36,140.966,25732577,19.0053,5.0282,7.8516,6.6676,14.3567,23.365099999999998
1432,1432,143,141.09,140.76,143.68,24819226,19.0702,5.0453,7.8784,6.6904,14.4057,23.4449
1433,1433,140.73,137.93,137.16,143.39,30307400,18.6431,4.9323,7.702,6.5405999999999995,14.083,22.9198
1434,1434,133.82,139.63,133.67,139.7,28218145,18.8729,4.9931,7.7969,6.6212,14.2566,23.2023
1435,1435,139.25,137.42,136.657,140.87,21195460,18.5742,4.9141,7.6735,6.5164,14.031,22.835
1436,1436,139.6,141.85,139.01,143.05,26422173,19.1729,5.0725,7.9209,6.7264,14.4833,23.5712
1437,1437,143.88,142.08,141.1,143.88,20300349,19.204,5.0807,7.9337,6.7374,14.5068,23.6094
1438,1438,143.08,144.5,142.51,147.19,23696936,19.5311,5.1673,8.0689,6.8521,14.7538,24.0115
1439,1439,145.57,145.01,143.19,145.85,18148610,19.6001,5.1855,8.0973,6.8763,14.8059,24.0962
1440,1440,143.34,144.06,142.51,146.01,21785820,19.4716,5.1515,8.0443,6.8312,14.7089,23.9384
1441,1441,143.08,140.19,138.42,144.92,24333959,18.9486,5.0131,7.8282,6.6477,14.3138,23.2953
1442,1442,141.08,143.66,139.83,145.93,24709084,19.4176,5.1372,8.0219,6.8123000000000005,14.6681,23.8719
1443,1443,141.21,133.24,132.5,144.91,57404894,18.0092,4.7646,7.4401,6.3182,13.6042,22.1404
1444,1444,130.7,133.4,130,135.57,40297944,18.0308,4.7703,7.449,6.3257,13.6205,22.167
1445,1445,133.39,124.95,123.42,134.9,56901491,16.8887,4.4682,6.9772,5.9251000000000005,12.7577,20.7629
1446,1446,123.1,124.06,123.02,129.74,22066002,16.7684,4.4363,6.9275,5.8829,12.6669,20.615
1447,1447,126,134.18,125.89,134.24,39723370,18.1362,4.7982,7.4926,6.3627,13.700099999999999,22.2966
1448,1448,132.44,134.52,129.67,134.99,31202509,18.1822,4.8104,7.5116,6.3789,13.7349,22.3531
1449,1449,135.34,133.2,132.2,135.92,22627569,18.0038,4.7632,7.4379,6.3163,13.6001,22.1338
1450,1450,134.45,131.09,129.95,134.64,24625308,17.317,4.4472,6.7798,5.7976,12.9524,24.6739
1451,1451,128.99,135.68,128.56,137.51,28146193,17.9234,4.6029,7.0172,6.0006,13.4059,25.5378
1452,1452,134.69,131.74,131.12,137.17,22717948,17.4029,4.4693,6.8134,5.8263,13.0166,24.7962
1453,1453,134.01,137.95,133.75,138,29002059,18.2232,4.6799,7.1346,6.101,13.6302,25.9651
1454,1454,137.56,138.05,135.91,138.87,20089337,18.2365,4.6833,7.1398,6.1054,13.6401,25.9839
1455,1455,139.89,142.53,139.54,143.14,26263793,18.8283,4.8353,7.3715,6.3035,14.082699999999999,26.8271
1456,1456,142.95,144.23,141.27,144.7,22205879,19.0528,4.893,7.4594,6.3787,14.2507,27.147100000000002
1457,1457,143.08,144.2,140.84,144.56,16125004,19.0489,4.892,7.4579,6.3774,14.2477,27.1415
1458,1458,143.15,143.8,142.57,145.36,12908031,18.996,4.8784,7.4372,6.3597,14.2082,27.0662
1459,1459,142,145.39,141.27,146.57,20520278,19.2061,4.9323,7.5194,6.43,14.3653,27.3654
1460,1460,146.01,148.95,145.99,150.68,24068822,19.6764,5.0531,7.7035,6.5875,14.717,28.0355
1461,1461,149,147.54,146.998,149.65,18025714,19.490099999999998,5.0053,7.6306,6.5251,14.5777,27.7701
1462,1462,146.95,148.3,146.5,149,15787914,19.5905,5.0311,7.6699,6.5587,14.6528,27.9132
1463,1463,149.75,150.04,148.55,152.43,31029612,19.8203,5.0901,7.7599,6.6357,14.8247,28.2407
1464,1464,149.2,147.57,146.37,151.53,22378694,19.4941,5.0063,7.6321,6.5264,14.5807,27.7758
1465,1465,148.28,144.3,143.055,148.8,20098415,19.0621,4.8954,7.463,6.3818,14.2576,27.1603
1466,1466,144.64,145.83,142.52,146.44,20955518,19.2642,4.9473,7.5422,6.4495000000000005,14.4088,27.4483
1467,1467,147.48,149.01,146.54,149.83,22250954,19.6843,5.0551,7.7066,6.5901,14.723,28.0468
1468,1468,148.05,147.47,146.21,148.96,15508483,19.4808,5.0029,7.627,6.522,14.5708,27.7569
1469,1469,148.09,144.19,143.43,148.1,17631953,19.0476,4.8916,7.4573,6.377,14.2467,27.1396
1470,1470,146.22,150.42,145.695,150.95,44613240,19.8705,5.103,7.7795,6.6525,14.8623,28.3122
1471,1471,165.6,166.69,165,171.68,77233602,22.0198,5.6549,8.621,7.3721,16.4698,31.3746
1472,1472,165.84,165.71,165.66,169.1,30806513,21.8904,5.6217,8.5703,7.3286999999999995,16.373,31.1901
1473,1473,165.7,169.25,163.62,169.3,20036470,22.358,5.7418,8.7534,7.4853,16.7228,31.8564
1474,1474,169.15,171.16,168.69,171.98,22556985,22.6103,5.8065999999999995,8.8522,7.5697,16.9115,32.2159
1475,1475,171.2,170.49,169.27,172.47,13281161,22.5218,5.7839,8.8175,7.5401,16.8453,32.0898
1476,1476,168.2,166.38,165.25,169.24,17517609,21.9789,5.6444,8.605,7.3583,16.4392,31.3162
1477,1477,164.47,167.33,164.21,167.37,12561422,22.1044,5.6767,8.6541,7.4004,16.5331,31.495
1478,1478,167.9,165.79,165.08,168.3,12811176,21.9009,5.6244,8.5745,7.3322,16.3809,31.2052
1479,1479,166.86,165.04,164.5,168.34,16292290,21.8018,5.599,8.5357,7.2991,16.3068,31.064
1480,1480,165.38,164.07,163.73,166.22,14205146,21.6737,5.5661000000000005,8.4855,7.2562,16.211,30.8814
1481,1481,163.19,163.95,162.247,164.87,12755151,21.6579,5.562,8.4793,7.2509,16.1991,30.8588
1482,1482,164.51,162.5,160.86,164.7,15504415,21.4663,5.5128,8.4043,7.1867,16.0558,30.5859
1483,1483,160.5,162.29,160.33,164.15,14345390,21.4386,5.5057,8.3934,7.1775,16.0351,30.5464
1484,1484,162.25,162.56,161.25,163.72,11770692,21.4742,5.5148,8.407399999999999,7.1894,16.0618,30.5972
1485,1485,161.93,160.04,159.59,162.24,15607828,21.1413,5.4293,8.2771,7.0779,15.8128,30.1229
1486,1486,160.58,161.89,160.31,162.41,15858468,21.3857,5.4921,8.3728,7.1598,15.9956,30.4711
1487,1487,163.07,164.62,162.9,166.07,18737106,21.7464,5.5847,8.514,7.2805,16.2653,30.9849
1488,1488,164.335,164.13,163.8,166.24,13784063,21.6816,5.5681,8.4886,7.2588,16.2169,30.8927
1489,1489,162.9,162.81,160.41,163.93,12697485,21.5073,5.5233,8.4203,7.2005,16.0865,30.6443
1490,1490,162.37,161.45,160.86,163.5,11114185,21.3276,5.4772,8.35,7.1403,15.9521,30.3883
1491,1491,162.6,162.28,161.69,163.132,11097770,21.4373,5.5053,8.392900000000001,7.177,16.0341,30.5445
1492,1492,163.9,167.37,163.83,167.5,18894689,22.1096,5.678,8.6562,7.4021,16.537,31.5025
1493,1493,167.37,171.26,166.55,171.88,28187890,22.6235,5.8100000000000005,8.8574,7.5742,16.9214,32.2347
1494,1494,172.9,172.51,171.27,173.57,21531723,22.7886,5.8524,8.922,7.6294,17.0449,32.47
1495,1495,171.5,169.13,167.61,171.74,18306504,22.3421,5.7377,8.7472,7.48,16.7109,31.8338
1496,1496,166.2,169.6,165.97,169.62,13184831,22.4042,5.7537,8.7715,7.5008,16.7574,31.9223
1497,1497,171.6,172.07,171.58,174.3,18883983,22.7305,5.8375,8.8993,7.61,17.0014,32.3872
1498,1498,172.09,171.92,171.218,173.8,12155264,22.7107,5.8324,8.8915,7.6034,16.9866,32.3589
1499,1499,172.32,173.37,172.12,174.03,11973280,22.9022,5.8816,8.9665,7.6675,17.1298,32.6319
1500,1500,169.76,170.17,168.16,171.15,18037364,22.4795,5.773,8.801,7.526,16.8137,32.0296
1501,1501,167.16,165.98,162.51,167.58,37126000,21.926,5.6309000000000005,8.5843,7.3407,16.3997,31.2409
1502,1502,163.57,160.47,159.28,163.9,37524191,21.1982,5.4439,8.2993,7.097,15.8553,30.2038
1503,1503,161.48,161.57,160.82,163.82,25611488,21.3435,5.4812,8.3562,7.1456,15.9639,30.4109
1504,1504,161.5,165.44,161.24,166.12,20211474,21.8547,5.6125,8.5564,7.3168,16.3463,31.1393
1505,1505,164.89,166.08,163.75,166.39,16223007,21.9392,5.6342,8.5895,7.3451,16.4096,31.2597
1506,1506,165.65,164.34,164.09,167.42,16389185,21.7094,5.5752,8.4995,7.2681000000000004,16.2376,30.9322
1507,1507,163,166.29,162,166.54,12631230,21.967,5.6414,8.6003,7.3544,16.4303,31.2993
1508,1508,167.35,167.68,166.35,169.45,15437920,22.1506,5.6885,8.6722,7.4158,16.5676,31.5609
1509,1509,167.85,165.87,164.79,168.94,10620299,21.9115,5.6271,8.5786,7.3358,16.3888,31.2202
1510,1510,164.57,165.55,163.33,166.72,10689171,21.8692,5.6163,8.562100000000001,7.3216,16.3572,31.16
1511,1511,166.39,166.69,164.81,167.19,13455454,22.0604,5.5026,8.1325,7.102,17.2892,30.3546
1512,1512,167.83,168.7,167.279,168.9,10381490,22.3264,5.569,8.2306,7.1876,17.4977,30.7206
1513,1513,170.14,174.2,169.55,174.9,23946529,23.0543,5.7506,8.4989,7.4219,18.0682,31.7222
1514,1514,174.5,173.54,172.95,177.96,27590058,22.967,5.7288,8.4667,7.3938,17.9997,31.602
1515,1515,176.02,176.02,175.53,178,17847731,23.2952,5.8106,8.5877,7.4995,18.2569,32.0536
1516,1516,176.88,175.72,175.1,177,9594133,23.2555,5.8007,8.5731,7.4867,18.2258,31.999
1517,1517,175.21,174.93,174.23,175.5,7297379,23.1509,5.7747,8.5345,7.453,18.1439,31.8551
1518,1518,175.62,177.58,175.55,179.19,19751031,23.5016,5.8621,8.6638,7.566,18.4187,32.3377
1519,1519,178.18,177.82,176.54,178.79,11701479,23.5334,5.8701,8.6755,7.5762,18.4436,32.3814
1520,1520,178.24,177.51,177,178.4,8070967,23.4924,5.8598,8.6604,7.563,18.4115,32.3249
1521,1521,178,179.1,177.95,179.63,12329812,23.7028,5.9123,8.738,7.6307,18.5764,32.6145
1522,1522,178.5,179.65,176.87,180.5,10834762,23.7756,5.9305,8.7648,7.6541,18.6334,32.7146
1523,1523,179,178.87,178.3,180.17,11215193,23.6724,5.9047,8.7268,7.6209,18.5525,32.5726
1524,1524,179.6,178.78,178.36,180.74,9973732,23.6604,5.9017,8.7224,7.6171,18.5432,32.5562
1525,1525,178.8,178.28,177.34,178.88,11655608,23.5943,5.8852,8.698,7.5958,18.4913,32.4652
1526,1526,178.25,181.44,178.25,181.665,13389889,24.0125,5.9896,8.8522,7.7304,18.8191,33.0406
1527,1527,182.74,183.78,181.48,184.22,19954814,24.3222,6.0668,8.9663,7.8301,19.0618,33.4667
1528,1528,184.49,182.58,181.65,185.14,37289871,24.1633,6.0272,8.9078,7.779,18.9373,33.2482
1529,1529,196.98,193.26,192.12,198.48,54148789,25.5768,6.3798,9.4288,8.234,20.0451,35.193
1530,1530,192.5,191.49,189.09,192.9,22075002,25.3425,6.3213,9.3425,8.1586,19.8615,34.8707
1531,1531,190.95,194.78,190.65,195.41,19641310,25.7779,6.4299,9.503,8.2988,20.2027,35.4698
1532,1532,194.19,193.4,192.28,197.39,23494689,25.5953,6.3844,9.4357,8.24,20.0596,35.2185
1533,1533,194.78,193.03,193.01,196.177,15996646,25.5463,6.3722,9.4176,8.2242,20.0212,35.1512
1534,1534,193,192.53,189.75,194,13209452,25.4802,6.3557,9.3932,8.2029,19.9694,35.0601
